,Date,totalDemand,residentialDemand,otherDemand,surface,ground,level,deficit,release,restriction,trigger,conserveStatus,fixedCharge,tieredPrices,pedReduction,annualRevenueLost,monthlyVolumeReduced,month
0,2009-01-01,162.51857288685017,116.89357288685018,45.625,218.6499999789824,13.73833333,1381.1,0,20,,,0,10.99,,0,,,1
1,2009-02-01,167.29179095853482,114.24179095853482,53.05,155.2099999900615,13.73833333,1400.0,0,395.56655995428446,,,0,10.99,,0,,,2
2,2009-03-01,164.90639165581183,110.40639165581184,54.5,210.9399999801235,13.73833333,1400.0,0,241.80077713657715,,,0,10.99,,0,,,3
3,2009-04-01,181.0972261325773,122.4472261325773,58.65,255.629999994298,13.73833333,1371.0,0,20,,,0,10.99,,0,,,4
4,2009-05-01,167.076209351549,140.7650956746899,64.7325,270.880000016293,13.73833333,1338.0,0,20,,,0.16,20.351544008297747,,0.052342318323590986,3806029.3320135325,22.52241530795038,5
5,2009-06-01,183.19031276362458,150.67719584877574,74.4075,287.5800000146633,13.73833333,1305.0,0,20,,,0.16,20.351544008297747,,0.052342318323590986,,,6
6,2009-07-01,187.24059500893497,154.97244440818756,75.15,297.8199999807746,13.73833333,1267.0,0,20,,,0.16,20.351544008297747,,0.052342318323590986,,,7
7,2009-08-01,186.93559559110722,148.31065643653824,81.03,285.9400000061908,13.73833333,1229.0,0,20,,,0.16,20.351544008297747,,0.052342318323590986,,,8
8,2009-09-01,181.82709372892015,148.28662869479928,75.0425,261.779999991854,13.73833333,1196.0,0,20,,,0.16,20.351544008297747,,0.052342318323590986,,,9
9,2009-10-01,173.62918318580543,140.58824840510644,72.6075,211.43000000081489,13.73833333,1290.17165646832,0,20,,,0.16,20.351544008297747,,0.052342318323590986,,,10
10,2009-11-01,186.7173150049798,121.74207758321583,71.3475,221.26999999951119,13.73833333,1271.2716564683199,0,20,,,0.0,10.99,,0.052342318323590986,0.0,0.0,11
11,2009-12-01,167.37184552949896,113.09394478806657,60.1975,177.20999999006182,13.73833333,1293.7547262341309,0,20,,,0.0,10.99,,0.052342318323590986,,,12
12,2010-01-01,156.40009228482478,116.89357288685018,45.625,169.3302675707098,12.05666667,1400.0,0,135.0068712530499,,,0.0,10.99,,0.052342318323590986,,,1
13,2010-02-01,161.312110770326,114.24179095853482,53.05,143.4904075054416,12.05666667,1400.0,0.0,60.17930106965423,,,0.0,10.99,,0.052342318323590986,,,2
14,2010-03-01,159.12746515880428,110.40639165581184,54.5,205.51058005752782,12.05666667,1397.0666962088562,0,20,,,0.0,10.99,,0.052342318323590986,,,3
15,2010-04-01,174.68805444450524,122.4472261325773,58.65,193.6405773137003,12.05666667,1368.0666962088562,0,20,,,0.0,10.99,,0.052342318323590986,,,4
16,2010-05-01,198.12962422803457,140.7650956746899,64.7325,245.80054493845398,12.05666667,1353.6401999620155,0,20,,,0.0,10.99,,0.052342318323590986,,,5
17,2010-06-01,217.1979020995531,150.67719584877574,74.4075,313.003450903232,12.05666667,1320.6401999620155,0,20,,,0.0,10.99,,0.052342318323590986,,,6
18,2010-07-01,222.01082739158923,154.97244440818756,75.15,316.6003809441915,12.05666667,1282.6401999620155,0,20,,,0.0,10.99,,0.052342318323590986,,,7
19,2010-08-01,221.57773284655622,148.31065643653824,81.03,297.6903106397326,12.05666667,1244.6401999620155,0,20,,,0.0,10.99,,0.052342318323590986,,,8
20,2010-09-01,215.56746277252398,148.28662869479928,75.0425,252.93325628859333,12.05666667,1211.6401999620155,0,20,,,0.0,10.99,,0.052342318323590986,,,9
21,2010-10-01,205.8370335545303,140.58824840510644,72.6075,210.750229466678,12.05666667,1183.943603734167,0,20,,,0.0,10.99,,0.052342318323590986,,,10
22,2010-11-01,186.7173150049798,121.74207758321583,71.3475,151.300285047888,12.05666667,1165.4703592888407,0.0,20,,,0.0,10.99,,0.052342318323590986,,,11
23,2010-12-01,167.37184552949896,113.09394478806657,60.1975,136.1803275688292,12.05666667,1400.0,0.0,60.90411520061389,,,0.0,10.99,,0.052342318323590986,,,12
24,2011-01-01,156.40009228482478,116.89357288685018,45.625,202.27080080492328,13.55083333,1400.0,0,35.509859584800324,,,0.0,10.99,,0.052342318323590986,,,1
25,2011-02-01,161.312110770326,114.24179095853482,53.05,126.44450060304419,13.55083333,1400.0,0,53.91431270383646,,,0.0,10.99,,0.052342318323590986,,,2
26,2011-03-01,159.12746515880428,110.40639165581184,54.5,141.5715604921832,13.55083333,1400.0,0.0,74.48452763487603,,,0.0,10.99,,0.052342318323590986,,,3
27,2011-04-01,174.68805444450524,122.4472261325773,58.65,214.21484809228218,13.55083333,1399.3816171385995,0,20,,,0.0,10.99,,0.052342318323590986,,,4
28,2011-05-01,198.12962422803457,140.7650956746899,64.7325,261.840036643894,13.55083333,1366.3816171385995,0,20,,,0.0,10.99,,0.052342318323590986,,,5
29,2011-06-01,217.1979020995531,150.67719584877574,74.4075,233.17792316848602,13.55083333,1333.3816171385995,0,20,,,0.0,10.99,,0.052342318323590986,,,6
30,2011-07-01,222.01082739158923,154.97244440818756,75.15,307.553217625727,13.55083333,1295.3816171385995,0,20,,,0.0,10.99,,0.052342318323590986,,,7
31,2011-08-01,221.57773284655622,148.31065643653824,81.03,295.9331716211136,13.55083333,1257.3816171385995,0,20,,,0.0,10.99,,0.052342318323590986,,,8
32,2011-09-01,215.56746277252398,148.28662869479928,75.0425,271.8960764564922,13.55083333,1224.3816171385995,0,20,,,0.0,10.99,,0.052342318323590986,,,9
33,2011-10-01,205.8370335545303,140.58824840510644,72.6075,220.0708712767071,13.55083333,1196.685020910751,0,20,,,0.0,10.99,,0.052342318323590986,,,10
34,2011-11-01,186.7173150049798,121.74207758321583,71.3475,195.8847755221811,13.55083333,1231.1268202860524,0,20,,,0.0,10.99,,0.052342318323590986,,,11
35,2011-12-01,167.37184552949896,113.09394478806657,60.1975,216.890858686804,13.55083333,1212.2268202860523,0,20,,,0.0,10.99,,0.052342318323590986,,,12
36,2012-01-01,156.40009228482478,116.89357288685018,45.625,209.27082851854578,13.5575,1339.3281198773686,0,20,,,0.0,10.99,,0.052342318323590986,,,1
37,2012-02-01,161.312110770326,114.24179095853482,53.05,209.3508288352735,13.5575,1341.7293735220726,0,20,,,0.0,10.99,,0.052342318323590986,,,2
38,2012-03-01,159.12746515880428,110.40639165581184,54.5,148.4805878455283,13.5575,1400.0,0,102.13789957329368,,,0.0,10.99,,0.052342318323590986,,,3
39,2012-04-01,174.68805444450524,122.4472261325773,58.65,165.5606554667675,13.5575,1400.0,0,47.50255352276872,,,0.0,10.99,,0.052342318323590986,,,4
